TE	39673_ACC	39673_DLPFC	39673_HC	39673_V1	39813_ACC	39813_DLPFC	39813_HC	39813_V1	39827_ACC	39827_DLPFC	39827_HC	39827_V1	39988_ACC	39988_DLPFC	39988_HC	39988_V1	40212_ACC	40212_DLPFC	40212_HC	40212_V1	40295_ACC	40295_DLPFC	40295_HC	40295_V1	40302_ACC	40302_DLPFC	40302_HC	40302_V1	40318_ACC	40318_DLPFC	40318_HC	40318_V1	40335_ACC	40335_DLPFC	40335_HC	40335_V1	40360_ACC	40360_DLPFC	40360_HC	40360_V1	40390_ACC	40390_DLPFC	40390_HC	40390_V1	40478_ACC	40478_DLPFC	40478_HC	40478_V1	40482_ACC	40482_DLPFC	40482_HC	40482_V1
HERVH48I	71	258	84	256	93	345	67	141	139	489	155	105	97	294	66	177	102	350	98	89	70	284	90	183	105	398	101	168	99	269	125	140	99	246	110	174	130	403	162	116	90	284	89	164	141	383	154	178	110	268	77	114
HERVI	11.0109	7	12.0839	39.1984	33.4496	46.4719	34.0956	15.0391	9.00811	39.2675	13.0122	16.0328	0	8	13.0257	28.06	10.0285	19	16.0926	11.1309	18.0706	44.0731	29	36.1643	32.0587	37.1995	43.1455	33.2595	18.0186	15.2977	28.1046	27.0345	29.0775	54.1446	16.0272	36.6299	11.0186	13.0225	23.0983	25	11.0118	14.2267	15.0653	22.05	13.1436	14.1878	20.3157	25.1632	7.14443	18.2424	9	20.2436
HERVIP10F	91.1782	59.9036	74.2168	258.748	114.613	69.0011	50.3108	156.951	93.664	175.28	77.8858	118.712	62.7141	37.5596	76.659	168.482	88.4462	38.2545	66.001	96.0386	71.5222	201.235	120.673	197.035	77.2923	184.603	94.4573	158.75	65.55	50.613	112.83	160.171	98.469	267.297	102.77	173.52	108.187	29.242	99.2385	130.336	68.8901	58.0327	132.509	148.853	92.5317	60.9832	107.722	206.911	91.2092	62.3865	79.725	153.644
HERVIP10FH	204.769	110.944	147.522	692.031	161.538	113.485	131.11	435.063	209.185	408.036	198.031	314.967	139.154	117.502	172.952	387.253	162.366	197.714	213.353	266.537	245.16	451.086	283.449	451.352	180.594	438.179	192.442	411.143	214.211	213.287	267.305	315.275	225.628	646.29	193.89	401.733	198.292	119.082	244.802	337.182	199.766	290.593	232.863	356.321	266.979	123.69	237.117	554.416	171.655	167.64	171.156	316.124
HERVK	2150.33	2145	1601	2800	2000	2517	1831	3023	3252	5767.94	2716	2252.18	2298	2058	1783	2633.91	1393.46	1291	1269	1706	1568	3062	1812	2358.17	4291	7912	3437	2865.32	1888.97	2517	2432	2650	1490	3494.16	1328	3068.96	995	860.961	1324	923.059	2037	2771	1900	2432	1334	1070	1197	1357	2997	2999	3286.97	2603.27
HERVK11DI	41	33	42	173	33	32	34	106	42	81	75	77	32	31	38	108	33	33	44	55	63	92	56	121	37	114	52	121	33	18	49	84	65	169	61	112	69	50.5844	57	61	47	31	61	105	48	39	55	146	46	28	62	87
HERVK11I	400	262	275	749	327	206	342	543	459	882	449	453	398	312	466	616	372	219	467	312	345	762	490	661	508	978	448	562	326	230	454	483	393	978	440	628	353	170	472	374	362	308	443	515	407	245	508	689	483	399	568	591
HERVK13I	21	18	19	15	15	6	13	13	16	26	17	16	13	4	16	11	21	10	20	13	14	25	13	23	12	21	39	20	9	6	23	26	20	30	22	33	20	11	21	21	7	9	14	19	6	9	15	20	11	3	20	19
HERVK3I	277	257	286	331	330	246	264	368	254	426	266	303	251	204	253	384	261	207	307	255	274	556	412	377	284	512	345	376	282	218	299	368	259	630	263	435	275	262	444	357	241	257	376	351	332	274	395	371	314	244	294	411
HERVK9I	1233	653	959	2646	943	442	730	1899	1112	1903	1124	1493	807	434	853	1933	976	387	985	982	1085	2008	1428	1897	899	1870	1071	1780	937	403	1240	1479	1207	3191	1183	1791	1060	345	1344	1498	922	435	1208	1506	1304	607	1269	2295	1025	554	936	1691
HERVL	1462.3	490.178	1022.85	4178.63	1364.61	450.892	992.245	2852.68	1643.79	2656.17	1311.18	2173.67	1185.56	380.697	1244.64	2636.76	1406.69	415.163	1414.59	1553.17	1810.17	3012.53	2197.85	3093.79	1484.07	2736.5	1648.21	2594.47	1331.24	391.249	1814.93	2201.18	1718.11	4834.77	1701.38	2761.25	1697.32	474.167	1874.99	2228.44	1528.09	539.509	1882.21	2421.6	1929.43	552.845	1911.98	3431.52	1638.54	612.967	1458.3	2667.69
HERVL74	3	1	0	0	4	2	5	9	1	0	4	5	1	1	0	4	2	1	2	4	3	6	3	6	5	1	5	3	3	4	2	6	1	10	5	5	5	0	2	0	0	0	3	1	3	8	4	2	4	2	2	2
HERVL_40	7	4	6	14	11	5	10	17	16	10	14	7	13	3	8	15	8	4	10	7	17	15	15	11	16	11	20	11	9	8	15	12	9	21	11	11	6	6	12	17	10	5	13	10	9	6	14	7	6	4	19	19
HERVP71A_I	71	9	40	341	75	13	44	180	63	108	80	147	46	13	67	167	63	10	84	113	85	134	85	195	64	157	77	144	59	13	103	133	97	274	86	157	96	11	123	147	67	30	105	120	79	15	73	260	60	16	54	175
HERVR	2.06204	10.0957	5.07171	16.3519	6.11792	8.10997	3.06647	15.3008	9.20254	14.3152	9.2535	14.3016	7.16718	11.1677	11.2288	15.4101	5.16411	20.4345	12.1221	6.18067	4.09083	30.5535	13.3295	16.3975	12.1747	28.3471	18.3308	10.2123	5.12542	9.12794	13.247	4.07363	2.04222	24.5829	5.09869	7.1182	7.17094	7.09472	12.2866	10.1778	4.05561	15.1796	12.1227	9.11652	13.223	4.0421	15.2251	8.15814	4.12258	10.1821	7.17509	14.2046
HSMAR1	804.065	388.477	668.527	771.226	747.093	329.586	783.844	880.8	747.323	1018.63	850.01	788.872	726.491	321	810.354	963.96	735.385	336	789.441	607.797	732.165	1149.09	891.705	923.242	844.923	1037.73	742.563	799.245	658	317.25	922.126	864.991	718.273	1416.79	765.791	986.104	738.307	426	950.718	711.454	702.453	511.247	843.767	793.397	738.592	262.157	787.576	633.382	795.782	407.74	827.918	864.849
HSMAR2	239	136	236	683	221	146	149	532	259	484	217	410	222	117	261	443	241	118	235	298	273	523	373	545	229	495	266	454	237	135	247	342	271	827	276	476	280	115	350	477	232	147	238	419	275	157	297	624	252	157	231	461
HSTC2	419	517	406	345	506	601	418	749	502	804	346	543	533	377	400	623	522	447	371	483	436	1065	614	594	616	900	331	524	445	515	445	729	505	1000	400	831	448	594	487	585	686	642	388	729	490	409	431	326	602	568	428	332
HUERS-P1	153.087	79.5799	114.352	574.523	146.436	73.3998	121.807	372.643	156.53	307.522	182.117	330.341	119.346	54.4704	140.61	356.326	153.717	67.6415	181.037	233.034	191.88	331.054	267.671	449.333	145.563	380.949	166.159	348.21	111.208	59.2923	214.039	297.777	146.915	572.086	226.339	350.393	182.304	54.8638	234.704	354.602	148.427	72.1974	172.831	276.486	185.379	95.9434	201.023	496.677	191.479	82.4579	183.34	303.835
HUERS-P2	13	2	4	24.4571	12	0	10	16	4	13	8	15.5224	7	2	11	22	18	6	6	14	10	24	17	16	9	14	8	17	10	5	9	10	13	42	16	25	13	2	3	15	9	3	12	6	19	5	14	31	9	8	3	13
HUERS-P3	53.2938	6.06791	33	181.224	57	35.3861	46.3704	186.649	59.3727	101.024	49	143.483	46.572	19.2617	65.422	207.138	85.256	37	76	96	77.2038	135.445	92.684	218.216	73.2251	147.515	68.4232	153.458	57.5515	29.6545	97.4232	148.516	86	213.09	87	173.605	80.8974	13.1259	82.4488	117.005	69.719	33.7815	84.6316	124.806	69.6008	24.597	76	212.698	75.2189	43.986	83.2848	112.126
HUERS-P3B	256.568	68.9367	175.689	708.676	177.988	46.5767	169.12	502.17	214.892	324.567	169.352	373.898	163.878	44.974	202.823	431.793	205.404	57.0672	189.137	236.413	249.998	391.88	260.125	472.071	208.935	442.257	211.337	428.368	211.883	50.4679	203.033	353.935	219.581	633.901	253.109	393.996	224.064	47.0255	236.19	385.609	183.37	43.5998	263.083	409.726	230.357	47.8427	263.75	550.467	222.471	55.2587	173.398	319.77
IN25	7.39298	0	1.36964	19.1323	7.38976	0	2.72241	8	0	5.85333	5.60203	2.43501	0	0	1	9.54594	2	0	3	8	3	5.2027	2.70119	8.62977	1	8.64757	1.45739	10	1.38015	0	4.87913	1.37016	2.31468	14.6984	1.22772	9.0192	2.17179	0	3.40753	5.83522	0	0	0	2	3.63423	0	2.43514	15.7295	1	1	2	10.9194
KANGA2_A	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	1	0	0	0	0	0	1	2	3	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
L1	13314.7	7653.54	9927.98	67986.9	13145.7	7317.12	9226.5	34373.9	14713.8	26424.7	12807.8	21996	11312.4	6158.98	11408	28178.9	13478.8	7004.05	12890	16033	17206.2	34602.8	20141.4	39082.5	13917.9	37651.1	14423.6	31244.8	13131.2	7299.25	16270.8	22214.6	16485.5	52358.9	16165.7	28594.3	16995.5	7160.4	17436.3	22558.4	13524.4	9401.82	15757.6	24345.1	18518.6	8454.77	17595.6	48461.2	14541.8	9194.52	12918.2	23586
L1-1b_TS	28.5809	23.0502	30.5565	103.599	23.0936	10.0033	21.8048	77.7253	27.1468	51.396	41.5765	45.0648	24.743	10.4063	18.6252	60.0533	24.3752	20.4985	27.0117	43.7118	36.2504	65.4402	33.7558	79.5825	37.1209	76.3481	29.7823	57.0445	29.7936	10.3541	33.5904	38.6672	41.3938	95.1277	28.941	58.4099	49.2769	10.003	29.0417	56.3058	19.4614	24.2657	32.467	39.6637	36.4912	9.87035	47.4515	84.0706	32.6704	20.455	17.4018	58.7532
L1-1_Cja	581.342	388.16	434.685	2839.65	534.68	428.847	417.797	1480.99	590.814	1120.19	515.277	955.281	498.699	292.141	476.761	1135.9	591.274	361.184	545.87	698.155	743.842	1706.92	928.229	1610.19	615.804	1684.18	637.897	1399.7	524.094	383.952	696.132	829.456	697.156	2261.21	661.963	1213.5	719.214	374.777	797.906	985.349	584.407	478.928	671.466	1003.73	761.932	405.711	738.313	1988.77	641.269	410.565	535.236	940.3
L1-1_TS	1.62865	2	5.96458	19.2115	3.37835	1	6.07038	8.72675	3.81769	4.13786	3.82639	6.62499	2.71404	0	2.37987	7.71196	1.04645	1.1602	2	7.74045	3.45864	12.1879	3.30393	5.94926	2.21766	10.1714	3.14952	6.3166	2.36628	0	10.5245	3.29751	2.3546	6.78967	1.37264	15.2322	5.43902	0	2.29058	3.76901	6.49805	3.5404	9.21845	5.09262	3.36268	1.27367	3.36893	11.9084	1.07177	0	6.79527	3.57663
L1-2_Cja	14574.5	8131.16	10712.4	65029.4	14068.1	8158.44	10531.9	34470.8	16139.2	27352	14590.9	22765.2	12541	6840.95	12682.3	29100.8	14625.2	7353.55	14919	16910.8	18321.2	34884.7	21498.4	38834.5	15106.3	36396.2	16138.7	31337.7	14124.5	7455.99	17738.6	23269.1	17376	52685.5	18090.5	28861	17396.4	7659.44	19568.6	23110.9	14424.3	10037.1	17931.2	24848.8	19875.8	8523.18	19382.6	46706.5	15241.5	9777.22	14820.3	24352.7
L1-2_TS	6.68407	0	2.45413	54.5635	6.34365	1	11.2014	28.5255	7.1978	11.4828	8.65195	11.2415	2.03018	3.11083	7	18.2648	6.59927	0	5	11.2727	5.20131	18.8181	13.3396	20.7127	5.16445	14.5858	10.6082	12.6589	13.4573	3.09578	15.9091	19.3367	6.23148	27.9903	20.1803	11.9981	4.88451	2	9.37454	16.9956	8.05248	0	4.32697	13.2695	4.07711	1.10175	9.31063	16.8693	14.2907	4.08207	5.82058	16.8393
L1-3_TS	27.5252	2.17197	3.56088	79.7043	23.6857	6.35988	17.065	45.6583	5.17956	24.512	22.4248	29.8123	11.005	5.99058	12.9285	33.9075	11.7449	2.05082	15.0042	19.5438	14.1471	35.4476	27.0984	29.555	18.8192	25.0707	14.9583	33.5993	20.9531	2.0562	10.2498	22.8721	23.5487	59.9563	20.778	31.2148	16.2767	3	24.4405	35.7613	22.6023	3.07212	11.0773	22.8477	21.0088	8.05712	18.5636	61.9492	22.4653	4.24175	12.6153	27.6141
L1-4_TS	252.737	86.1381	181.287	1107.4	223.303	98.7114	161.627	595.575	299.908	435.625	251.428	440.501	241.523	93.529	225.918	526.464	241.368	98.191	290.081	321.918	284.841	565.19	409.038	641.87	238.84	610.451	276.136	561.707	237.289	98.5963	296.875	394.783	331.803	933.649	355.794	567.525	328.546	86.5619	311.299	422.872	239.903	143.906	300.742	431.226	341.333	128.473	306.575	829.912	245.049	124.92	226.437	450.797
L1-5_TS	71.0909	31.0954	35.8497	274.772	55.5596	23.0858	28.6704	155.298	59.3824	91.0692	63.5286	98.588	40.8218	22.0746	48.1387	124.794	44.1785	19.0404	56.3993	71.8726	65.204	137.012	83.4334	132.692	65.3179	132.978	61.3029	153.973	55.0532	18.061	79.4141	89.2664	69.0767	167.998	70.9838	121.431	64.5607	9.02648	92.5752	127.13	49.8846	22.082	42.1775	102.12	68.2045	34.5878	91.5184	181.349	51.2591	20.0779	51.999	108.587
L1-6_TS	27.1592	9.83843	20.8731	105.17	33.2531	10.6429	22.2894	67.2161	27.6131	56.0385	22.4161	48.3707	25.9167	8.50058	27.1521	66.2084	33.297	11.3211	28.0687	50.2407	43.1478	49.7437	40.5888	71.4287	36.7888	80.4295	32.5764	56.3527	14.6534	17.5438	36.6745	47.6592	39.0771	116.335	41.1945	56.5359	37.958	10.0183	64.8187	51.6104	27.7798	5.14125	37.9676	54.6007	40.1964	12.1986	37.2169	97.1508	36.5813	20.2674	26.7266	52.2265
L1A_Mim	0	0	2.90385e-05	0	0	0	0	0	0	4.21738e-05	0.00121384	5.45118e-05	0	0	11.5864	0	3.18771e-08	0	0	0	0	0	1.22682e-08	0	0	0	2.72522e-05	6.13814e-06	3.14595e-07	0	0	1.23476e-08	0	1.2472e-06	0.000174828	0	11.5586	0	3.55507e-05	4.94697e-05	0	6.95749e-08	4.41186e-08	0	0	0	0	0	0	0	0	0
L1B_Mim	11.0375	4.01386	5.01314	34.1287	5.00963	1.00167	8.00971	14.038	10.0145	11.04	10.0229	9.02678	8.02342	2.00879	1.00167	12.0313	10.0193	5.00473	7.01152	11.018	7.01094	22.0353	10.0211	17.0676	11.0273	16.0324	12.0438	9.04073	7.00774	1.00095	11.0272	13.0239	7.02789	26.054	11.0437	17.0823	9.01872	0	14.0198	22.1216	8.01774	3.01595	8.02153	17.0432	0	4.01089	4.00569	28.0664	10.014	3.00969	9.03998	6.0098
L1C_Mim	28.0973	8.01701	18.0673	124.507	17.0487	9.01752	11.0586	77.3645	24.0917	49.1209	33.0641	65.1963	33.0927	5.00866	12.4838	61.1816	30.062	4.00426	27.0637	43.1608	41.0802	53.1589	46.179	96.2904	19.06	73.1715	39.1601	59.2162	21.052	11.01	30.0597	46.1669	38.1302	102.348	26.072	67.2605	10.503	4.00728	43.1663	58.343	21.0507	11.018	27.0927	45.2115	46.1613	10.0196	42.145	112.449	25.0984	9.01383	23.0522	64.1915
L1HS	8533.03	5404.93	8448.66	23122.4	8113.66	5198.71	6931.14	14528.2	9517.34	14714.5	8866.43	10125	8919.09	4332.04	7407.81	11763.1	8533.19	5411.82	7964.67	8241.59	9929.33	17466.4	11682	15686.9	8309.95	18290.6	9248.24	12818.3	8205.75	5481.57	8628.83	10733.3	9063.99	21531.4	9299.81	13102.7	10333.5	4844.92	10921.4	11224.3	9384.1	5967.11	9068.47	10931.5	10233.7	5943.34	10145.5	17051.7	9189.66	6234.77	8709.91	10872.1
L1M1B_5	33	11	17	88	26	8	16	53	16	35	21	35	19	9	27	48	22	14	32	18	24	48	28	59	22	50	23	39	22	6	35	33	32	91	32	55	21	12	30	29	20	13	21	30	31	8	34	71	28	10	18	32
L1M2A1_5	5	9	9	22	7	5	4	10	6	26	4	9	8	4	8	19	13	1	13	11	9	13	5	15	8	25	13	20	10	6	12	14	7	25	7	25	14	2	6	15	6	2	10	10	18	7	7	23	12	4	6	14
L1M2A_5	58.5331	12	36.5677	125.935	52	16	44.6933	82.6955	82.4926	69.4962	61.631	47.3085	45	5	48.1096	55.0921	55	4	69.707	47.9274	61.1248	72.7691	75.5929	90.894	75	77.2333	47.1111	73.5652	43	3.14497	79.5573	72.0667	67	139.191	41.8546	83.15	69.2649	9	73.8147	40.65	46.6846	13	64.8183	84.5841	98.417	17	67.1988	64.173	67.262	23	60.5652	74.6855
L1M2B_5	13.7534	5.12756	3.06906	38.8649	8.13049	5	5.18352	22.5407	6.2612	15.3833	5.17593	20.553	13.2039	0	2.18322	23.8751	5.35951	1	7.4322	16.3212	17.597	15.8232	21.0714	19.7782	9.52151	31.6244	10.808	23.8392	10.3711	3	14.3992	11.3038	10.2879	42.326	13.5593	17.6554	6.38482	2.16602	4.28145	18.4103	8.3739	5.15966	7.43324	17.2421	23.4422	5	13.1134	31.9187	10.6145	3	7.09298	17.1225
L1M2C_5	36.5815	12	18.5268	193.135	38.3612	9	30.3205	114.426	37	68.684	27.2886	64.7245	33.6857	12	48	81.3968	40	18	40.584	43.2952	52	79.8911	53.7137	147.453	50.7791	119.398	37.0726	96.6897	40.4149	9.42395	44	50	74.4911	160.266	67	99.7966	43.1888	10.5177	61.4057	62	57.3978	15.3094	56.0119	81	52.5593	17.2868	61.7239	145.366	34	13.6824	39.3121	76.3888
L1M2_5	77.132	45.8724	53.8364	314.066	70.5083	35	66.8026	199.338	54.2462	137.437	69.9044	118.414	67.1104	48	74.7072	171.636	70.6405	30	102.277	107.456	92.2783	180.517	100.622	184.874	82.6994	187.744	73.0083	190.906	59.2139	36.4311	122.044	130.63	80.221	277.217	108.586	152.398	78.1615	31.3162	93.4981	111.94	76.5437	35.5309	109.736	122.174	107.582	44.7132	115.964	218.543	76.1235	48.3176	90.0297	124.803
L1M3B_5	0	0	1	2	0	1.45523	0	2	1	0	0	2.89839	0	1.63866	0	2	0	0	0	1	1	2.33991	1.63151	6.84471	0	5	0	0	1.6299	0	2.3361	2.37801	0	3	5.86266	8.66096	3	0	1.23568	3	0	1	1	0	0	1	2.76225	1.29739	0	0	3	3
L1M3C_5	3	0	3	14	4	2.54477	1	6	2	5	12	5.10161	5	1.36134	6	11	1	1	5	4	6	6.66009	1.36849	6.15529	2	8	2	13	1.3701	1	6.6639	5.62199	2	10	5.13734	7.33904	6	2	5.76432	7	4	3	3	7	7	2	1.23775	10.7026	3	2	2	2
L1M4B	682.833	1371.75	845.774	1088.55	724.627	1345.89	763.88	830.612	760.461	1542.95	690.236	573.109	760.897	1317	563.839	728.537	661.837	1106.89	684.453	574.08	758.384	1627.81	895.609	840.969	738.295	3584.33	934.145	710.951	732.462	1766.92	697.698	719.794	609.832	1141.69	695.232	853.759	945.35	879	857.198	708.398	822.232	993.295	742.426	763.899	631.815	1673.86	828.1	816.121	855.698	1658.67	957.77	757.056
L1M6B_5end	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L1MA1	500.757	220.712	325.51	1403.66	400.036	250.428	339.974	932.274	418.747	916.356	454.341	802.108	357.896	184.225	413.697	925.585	405.044	225.335	448.199	494.767	530.931	1013.09	674.878	1040.1	421.537	1019.66	485.898	910.323	376.525	236.054	530.566	752.439	480.428	1496.54	505.357	918.668	587.602	212.792	607.269	836.625	419.31	248.355	492.353	787.841	508.176	261.992	616.609	1167.46	513.275	258.224	453.931	773.002
L1MA2	371.291	195.079	279.022	1074.37	253.845	167.759	225.61	840.605	377.661	675.55	316.003	549.923	315.506	172.66	257.536	661.724	336.004	167.905	346.764	412.544	401.928	713.879	505.289	875.924	370.889	704.905	391.135	676.997	293.041	197.604	379.739	547.178	395.769	1118.45	354.488	661.05	404.768	178.756	482.25	651.479	399.843	216.627	412.58	618.926	421.125	257.661	450.661	911.639	339.387	263.78	289.344	615.924
L1MA3	475.472	308.834	396.723	1625.96	561.391	326.544	336.292	1167.16	571.636	946.181	528.76	798.111	427.038	233.821	484.91	1087.34	501.647	261.852	509.291	612.519	647.597	1158.3	881.549	1210.48	532.564	1213.43	581.246	1065.99	463.753	287.695	610.784	799.298	630.046	1724.65	709.674	1036.46	626.802	258.328	760.007	890.099	449.4	334.903	649.18	869.334	691.949	440.747	700.057	1363.48	551.152	415.483	448.731	875.253
L1MA4	314.767	246.723	263.669	1007.83	296.807	252.016	286.523	669.177	356.234	607.638	349.721	553.23	322.763	204.388	272.438	579.623	358.922	180.566	390.788	383.891	407.75	668.57	505.543	744.032	292.499	718.165	345.291	652.159	286.819	210.704	398.283	528.47	381.973	1012.89	435.763	677.877	393.142	237.458	512.34	647.567	301.266	213.53	372.669	578.699	390.553	277.864	436.139	795.405	366.9	282.803	337.311	555.802
L1MA4A	315.887	168.057	222.03	978.064	332.126	161.646	223.997	671.528	350.532	534.128	282.316	490.163	224.568	129.288	291.849	673.414	336.888	188.928	291.655	414.456	300.673	673.201	422.088	670.46	282.664	731.828	357.002	592.826	284.971	157.249	325.694	462.681	314.267	914.251	387.962	626.932	333.899	138.103	367.316	534.772	337.241	202.282	425.174	528.172	402.037	215.974	432.721	826.345	328.741	218.845	274.267	537.535
L1MA5	201.178	87.8735	125.491	536.916	147.742	83.0147	103.913	357.756	195.095	319.812	133.321	224.983	144.732	87.9493	136.09	334.675	117.215	89.4375	137.385	207.502	197.675	338.636	260.227	373.992	162.576	359.5	194.892	362.598	148.26	69.3877	184.572	236.809	209.185	518.724	191.93	332.881	176.897	71.7027	174.994	300.816	165.376	92.7888	206.524	298.425	194.277	119.608	230.826	428.962	161.226	94.5152	148.435	331.596
L1MA5A	232.182	152.528	220.072	778.114	227.77	176.101	183.364	487.966	218.429	405.82	206.075	365.454	235.726	102.647	247.069	453.648	203.94	162.428	207.838	239.745	267.965	457.508	305.931	529.518	263.145	502.35	278.146	470.947	186.855	142.07	303.459	371.815	247.64	748.174	274.253	418.068	257.85	158.331	320.18	415.881	179.894	125.87	280.609	368.503	253.215	146.833	283.886	677.633	218.835	163.494	185.212	396.579
L1MA6	214.524	137.642	144.55	578.586	207.773	111.687	124.709	385.623	167.423	330.157	174.991	326.996	183.418	103.668	130.618	357.179	173.382	95.9689	172.873	207.412	173.21	365.154	277.676	395.383	231.235	358.686	161.183	350.109	137.834	88.6286	207.389	305.351	172.229	638.549	216.253	321.346	201.715	95.7072	224.446	310.121	170.302	121.689	204.388	289.51	216.088	123.35	201.787	468.809	196.843	147.089	146.29	275.474
L1MA7	215.065	84.542	130.075	578.424	205.509	118.209	175.466	391.894	230.529	364.674	203.676	320.469	156.284	129.832	192.951	352.159	169.728	83.3388	191.073	219.82	173.96	411.994	255.343	390.579	177.635	371.067	219.268	352.324	206.159	79.9259	227.736	251.114	181.378	592.011	201.398	353.606	260.524	75.7646	241.847	343.527	207.012	113.908	231.916	314.425	227.542	108.767	244.686	452.345	194.794	124.981	176.178	324.869
L1MA8	92.4166	52.4335	87.4232	279.368	74.6432	56.0143	60.4809	194.282	114.669	162.119	87.2459	172.815	106.035	31.1803	70.1657	218.744	92.5598	49.9153	93.1883	94.8358	117.415	142.642	131.2	238.388	94.3996	213.428	105.683	182.934	104.441	37.7482	125.61	172.984	104.337	279.324	91.1889	201.545	132.939	43.0591	98.0126	178.565	106.949	58.5555	113.351	186.24	100.188	74.3582	120.093	255.66	89.9864	58.2872	91.2634	175.012
L1MA9	208.595	77.952	126.091	545.492	166.718	101.552	120.529	425.943	170.198	284.125	165.308	267.29	138.446	64.7127	139.366	348.602	172.043	79.7693	164.796	228.048	215.338	373.109	257.998	397.362	155.581	376.027	175.596	346.336	142.743	113.573	215.554	288.598	196.338	547.614	218.518	355.708	194.044	105.335	234.21	349.526	129.329	115.848	216.575	305.285	222.452	113.718	205.865	457.044	173.654	123.015	130.56	325.704
L1MB1	217.588	385.212	202.81	396.516	185.157	554.514	230.497	323.827	267.966	770.505	425.058	320.87	207.936	571.211	207.091	364.28	209.65	615.961	343.586	241.754	216.007	851.153	270.326	363.019	230.524	1073.11	241.793	324.857	199.457	834.105	296.928	246.475	196.677	512.929	232.746	354.334	204.505	703.916	270.653	247.694	226.316	819.054	276.587	364.231	237.2	464.1	218.241	316.287	264.203	766.372	239.53	393.054
L1MB2	254.652	172.958	188.251	713.19	244.347	199.417	191.696	464.512	256.108	485.816	243.812	336.217	235.014	137.385	230.436	435.308	235.982	151.5	238.343	284.549	252.839	510.463	402.042	512.415	253.341	530.415	288.571	460.856	197.024	134.852	266.557	340.902	277.094	700.698	282.196	496.712	284.689	161.689	323.702	400.969	216.931	234.695	301.475	354.74	250.669	203.545	266.79	541.202	218.745	232.949	222.659	413.112
L1MB3	311.464	172.169	304.024	964.227	325.888	183.11	260.041	716.022	352.271	615.142	326.75	565.171	290.324	149.772	369.315	649.746	322.566	154.088	296.153	428.651	342.95	664.729	495.684	815.748	326.842	659.548	372.266	658.506	308.838	183.029	397.609	505.581	353.218	1090.57	366.826	623.189	397.101	149.992	439.914	595.266	287.502	186.346	441.826	644.25	363.079	227.604	412.099	872.584	363.663	225.109	315.726	635.13
L1MB3_5	66.167	58.2455	52.2264	263.673	80.3731	78.1085	50.1196	152.829	80.5391	155.046	77.3772	116.891	42.1028	49	52.1607	145.463	62.1627	63.1069	72.1793	90.4925	82.1835	189.375	115.21	194.973	69.9848	211.772	72.5543	165	77.5382	70.0768	97.8987	112.735	66.7392	240.213	79.7676	142.772	84.3124	50	106.409	132.113	69.4461	80.4361	79.181	156.19	69.185	62.1447	75	190.305	89	96.3258	60.23	130.527
L1MB4	242.467	128.665	153.577	654.127	193.415	141.744	146.788	425.61	224.513	419.905	246.921	279.056	189.458	88.079	185.921	422.903	203.745	116.838	205.447	250.275	234.083	483.222	289.018	458.894	211.263	479.335	231.964	390.33	158.356	127.728	249.93	348.497	223.398	707.386	230.578	419.58	256.384	117.932	256.811	374.127	252.539	183.049	258.396	377.98	224.594	133.451	233.549	495.706	204.788	185.957	192.274	368.156
L1MB5	250.827	157.175	232.709	617.536	268.664	189.268	220.54	437.932	291.369	491.468	297.215	336.402	243.809	113.826	313.818	443.876	244.97	144.118	282.926	242.961	333.337	481.691	339.289	478.915	325.67	467.911	325.693	372.707	232.234	136.38	323.008	373.951	309.131	701.045	282.155	419.026	303.386	161.175	379.649	392.018	254.078	193.662	326.737	366.701	324.446	173.679	341.808	470.601	282.106	199.471	292.931	355.143
L1MB8	312.351	188.638	245.875	835.347	285.743	170.233	260.037	658.496	341.289	519.955	340.554	508.054	271.565	162.595	246.417	576.725	318.17	183.88	326.206	333.733	322.241	601.829	486.86	670.399	292.15	673.993	330.641	557.747	255.968	190.041	302.409	473.678	382.362	873.069	358.095	604.48	348.11	135.415	424.621	530.796	305.056	225.99	332.82	528.663	381.841	244.101	348.933	725.074	334.863	194.328	296.203	548.261
L1MC1	362.423	152.249	306.012	1148.22	358.218	189.11	264.186	723.938	400.784	731.049	380.48	620.05	324.436	170.882	285.157	696.814	347.228	158.057	309.497	461.879	423.233	774.749	558.484	857.274	351.533	743.952	395.759	735.979	325.632	188.86	429.673	597.037	352.986	1126.82	394.964	725.385	462.973	233.106	508.667	713.262	345.043	228.937	399.395	575.371	427.774	240.585	454.627	964.538	366.885	253.645	331.519	724.802
L1MC2	138.577	90.7506	110.988	390.781	133.782	91.8899	153.814	289.062	145.216	247.951	148.52	213.95	134.564	60.1179	107.843	246.186	132.772	69.9429	185.503	171.121	170.767	334.251	206.516	390.726	165.467	329.048	142.241	260.021	120.368	54.0693	184.327	204.963	183.014	412.177	160.036	314.615	195.027	75.8943	214.333	234.738	140.957	107.063	178.605	271.629	174.226	96.4154	175.373	358.225	152.115	90.3553	126.481	227.198
